,ID,ID2,Geographic.Area.Name,PERCPOV,PERCWHT,PERCBLK,PERCVAC,PERC25K,PERC75K,PERCNOHS,pri_neigh
1157,1.70E+11,1500000US170314302005,"Block Group 5, Census Tract 4302, Cook County, Illinois",36.02941176,2.328431373,97.67156863,0,70.1594533,2.733485194,13.74223602,
1158,1.70E+11,1500000US170314303001,"Block Group 1, Census Tract 4303, Cook County, Illinois",40.1826484,1.861427094,97.10444674,27.03533026,54.10526316,5.894736842,6.397306397,South Shore
1159,1.70E+11,1500000US170314303002,"Block Group 2, Census Tract 4303, Cook County, Illinois",60,0,98.84910486,18.34862385,63.29588015,2.247191011,0,South Shore
1160,1.70E+11,1500000US170314303003,"Block Group 3, Census Tract 4303, Cook County, Illinois",83.42541436,3.138373752,95.29243937,31.88854489,74.54545455,8.636363636,17.91044776,
1161,1.70E+11,1500000US170314304001,"Block Group 1, Census Tract 4304, Cook County, Illinois",25.1572327,0,96.20462046,24.48979592,44.32432432,11.89189189,3.832752613,
1162,1.70E+11,1500000US170314304002,"Block Group 2, Census Tract 4304, Cook County, Illinois",13.41463415,3.428571429,96.57142857,20,36.11111111,4.62962963,17.81609195,
1163,1.70E+11,1500000US170314304003,"Block Group 3, Census Tract 4304, Cook County, Illinois",23.68421053,3.805175038,93.45509893,31.13456464,32.18390805,8.045977011,14.31451613,
1164,1.70E+11,1500000US170314304004,"Block Group 4, Census Tract 4304, Cook County, Illinois",17.56756757,4.364089776,94.13965087,14.5785877,55.46666667,0,3.288201161,
1165,1.70E+11,1500000US170314305001,"Block Group 1, Census Tract 4305, Cook County, Illinois",32.67973856,0.921985816,96.87943262,34.19354839,66.66666667,3.758169935,19.70554926,South Shore
1166,1.70E+11,1500000US170314305002,"Block Group 2, Census Tract 4305, Cook County, Illinois",60.86956522,0.261096606,98.52045257,22.26463104,72.8314239,3.109656301,22.67002519,South Shore
1167,1.70E+11,1500000US170314305003,"Block Group 3, Census Tract 4305, Cook County, Illinois",52.67857143,5.422993492,91.32321041,28.78228782,54.92227979,13.47150259,13.3744856,South Shore
1168,1.70E+11,1500000US170314306001,"Block Group 1, Census Tract 4306, Cook County, Illinois",18.18181818,9.493670886,81.13924051,3.550295858,42.94478528,22.39263804,5.773195876,South Shore
1169,1.70E+11,1500000US170314306002,"Block Group 2, Census Tract 4306, Cook County, Illinois",21.67832168,0.870827286,98.25834543,21.33580705,39.38679245,23.11320755,7.391304348,South Shore
1170,1.70E+11,1500000US170314307002,"Block Group 2, Census Tract 4307, Cook County, Illinois",36.61971831,3.086419753,95.21604938,14.72275335,47.98206278,7.399103139,19.72860125,South Shore
1171,1.70E+11,1500000US170314308001,"Block Group 1, Census Tract 4308, Cook County, Illinois",0,1.253918495,96.65621735,12.91139241,29.65116279,3.488372093,1.576872536,South Shore
1172,1.70E+11,1500000US170314308002,"Block Group 2, Census Tract 4308, Cook County, Illinois",26.29310345,0,100,27.87193974,25.06527415,32.89817232,6.853582555,South Shore
1173,1.70E+11,1500000US170314309001,"Block Group 1, Census Tract 4309, Cook County, Illinois",23.61111111,0,98.82964889,17.41803279,42.18362283,13.39950372,13.12,South Shore
1174,1.70E+11,1500000US170314309002,"Block Group 2, Census Tract 4309, Cook County, Illinois",28.46715328,0.421348315,99.43820225,10.78717201,44.44444444,5.22875817,7.918552036,South Shore
1175,1.70E+11,1500000US170314312001,"Block Group 1, Census Tract 4312, Cook County, Illinois",13.20132013,0.660066007,97.35973597,19.40700809,21.57190635,22.909699,6.020696143,
1176,1.70E+11,1500000US170314312002,"Block Group 2, Census Tract 4312, Cook County, Illinois",11.76470588,1.524132091,97.62912786,8.14159292,15.79961464,27.36030829,3.937007874,South Shore
1177,1.70E+11,1500000US170314313011,"Block Group 1, Census Tract 4313.01, Cook County, Illinois",0,4.678362573,95.32163743,37.33905579,34.24657534,10.95890411,11.32075472,
1178,1.70E+11,1500000US170314313012,"Block Group 2, Census Tract 4313.01, Cook County, Illinois",22.28412256,0.939518497,95.41984733,28.33333333,40.40697674,9.447674419,7.574391344,South Shore
1179,1.70E+11,1500000US170314313013,"Block Group 3, Census Tract 4313.01, Cook County, Illinois",26.53846154,3.946263644,92.44332494,34.41926346,56.37149028,0,16.14349776,
1180,1.70E+11,1500000US170314313021,"Block Group 1, Census Tract 4313.02, Cook County, Illinois",45.5,9.210526316,77.46710526,22.01438849,56.82656827,11.25461255,13.9869281,South Shore
1181,1.70E+11,1500000US170314313022,"Block Group 2, Census Tract 4313.02, Cook County, Illinois",38.5026738,2.728351127,97.27164887,57.63239875,34.19117647,6.25,9.181636727,South Shore
1182,1.70E+11,1500000US170314313023,"Block Group 3, Census Tract 4313.02, Cook County, Illinois",36.85220729,0.484581498,99.07488987,30.49147442,40.11544012,22.36652237,8.169014085,South Shore
1183,1.70E+11,1500000US170314314001,"Block Group 1, Census Tract 4314, Cook County, Illinois",35.71428571,12.81484755,79.23110915,21.68478261,45.45454545,9.85426787,11.22661123,
1184,1.70E+11,1500000US170314314002,"Block Group 2, Census Tract 4314, Cook County, Illinois",62.98701299,5.098389982,93.55992844,18.35372636,53.13351499,7.084468665,8.125577101,
1185,1.70E+11,1500000US170314314004,"Block Group 4, Census Tract 4314, Cook County, Illinois",0,0,100,0,23.40425532,0,0,
1186,1.70E+11,1500000US170314401011,"Block Group 1, Census Tract 4401.01, Cook County, Illinois",40.63926941,0,100,15.42416452,59.72644377,0,28.27586207,
1187,1.70E+11,1500000US170314401012,"Block Group 2, Census Tract 4401.01, Cook County, Illinois",32.55813953,0,100,10.30405405,69.67984934,0,40.98639456,Chatham
1188,1.70E+11,1500000US170314401013,"Block Group 3, Census Tract 4401.01, Cook County, Illinois",61.9047619,0,85,25.70281124,34.05405405,0,0,Chatham
1189,1.70E+11,1500000US170314401014,"Block Group 4, Census Tract 4401.01, Cook County, Illinois",36.89655172,1.688693098,93.68575624,31.83352081,55.44554455,4.455445545,11.15879828,
1190,1.70E+11,1500000US170314401021,"Block Group 1, Census Tract 4401.02, Cook County, Illinois",32.9787234,11.88466948,86.63853727,20.92307692,27.62645914,14.78599222,2.190580504,
1191,1.70E+11,1500000US170314401022,"Block Group 2, Census Tract 4401.02, Cook County, Illinois",12.06896552,0,100,18.98395722,31.35313531,12.87128713,18.16037736,Chatham
1192,1.70E+11,1500000US170314401023,"Block Group 3, Census Tract 4401.02, Cook County, Illinois",0,9.193776521,90.80622348,8.027522936,36.90773067,2.743142145,9.947643979,Chatham
1193,1.70E+11,1500000US170314401024,"Block Group 4, Census Tract 4401.02, Cook County, Illinois",40.82840237,4.656577416,92.4330617,25.74750831,60.62639821,0,28.79499218,Chatham
1194,1.70E+11,1500000US170314402011,"Block Group 1, Census Tract 4402.01, Cook County, Illinois",36.57407407,0,100,15.58245083,44.26523297,7.885304659,14.43181818,
1195,1.70E+11,1500000US170314402012,"Block Group 2, Census Tract 4402.01, Cook County, Illinois",20.04889976,1.104100946,98.89589905,13.51955307,35.91731266,22.73901809,5.161787365,
1196,1.70E+11,1500000US170314402013,"Block Group 3, Census Tract 4402.01, Cook County, Illinois",33.64485981,0,86.59638554,26.52068127,47.35099338,17.21854305,15.28497409,Chatham
1197,1.70E+11,1500000US170314402014,"Block Group 4, Census Tract 4402.01, Cook County, Illinois",69.54887218,9.071877181,89.18353105,22.92870906,54.625,7.75,5.864509606,
1198,1.70E+11,1500000US170314402021,"Block Group 1, Census Tract 4402.02, Cook County, Illinois",38.69346734,0,100,11.02941176,45.24793388,10.33057851,7.460545194,Chatham
1199,1.70E+11,1500000US170314402022,"Block Group 2, Census Tract 4402.02, Cook County, Illinois",23.80952381,1.242236025,92.01419698,7.244655582,46.09475032,6.145966709,14.53428864,Chatham
1200,1.70E+11,1500000US170314402023,"Block Group 3, Census Tract 4402.02, Cook County, Illinois",3.947368421,0,98.94366197,9.04109589,24.39759036,8.734939759,8.038585209,Chatham
1201,1.70E+11,1500000US170314403001,"Block Group 1, Census Tract 4403, Cook County, Illinois",0,0,88.26466916,12.5382263,4.895104895,35.66433566,6.227106227,Chatham
1202,1.70E+11,1500000US170314403002,"Block Group 2, Census Tract 4403, Cook County, Illinois",0,1.805054152,98.19494585,17.44548287,12.0754717,18.49056604,0.118063754,
1203,1.70E+11,1500000US170314403003,"Block Group 3, Census Tract 4403, Cook County, Illinois",0,9.762202753,90.23779725,11.41141141,20.33898305,24.40677966,0,Chatham
1204,1.70E+11,1500000US170314403004,"Block Group 4, Census Tract 4403, Cook County, Illinois",13.53383459,0,100,6.417112299,46.0952381,16.19047619,11.22807018,
1205,1.70E+11,1500000US170314403005,"Block Group 5, Census Tract 4403, Cook County, Illinois",40.20618557,0,100,14.62925852,50.46948357,7.746478873,24.47129909,
1206,1.70E+11,1500000US170314406001,"Block Group 1, Census Tract 4406, Cook County, Illinois",8.695652174,0,100,0,28.69822485,30.17751479,8.180300501,Chatham
1207,1.70E+11,1500000US170314406002,"Block Group 2, Census Tract 4406, Cook County, Illinois",24.35897436,1.693227092,97.41035857,22.97297297,18.04511278,19.54887218,8.385093168,
1208,1.70E+11,1500000US170314407001,"Block Group 1, Census Tract 4407, Cook County, Illinois",26.8115942,1.908396947,98.09160305,18.5840708,27.17391304,16.30434783,3.992395437,Chatham
1209,1.70E+11,1500000US170314407002,"Block Group 2, Census Tract 4407, Cook County, Illinois",2.840909091,2.342606149,96.92532943,9.433962264,24.30555556,10.41666667,9.183673469,Chatham
1210,1.70E+11,1500000US170314408001,"Block Group 1, Census Tract 4408, Cook County, Illinois",50.43478261,2.93255132,97.06744868,19.81981982,53.08988764,2.528089888,22.74590164,
1211,1.70E+11,1500000US170314408002,"Block Group 2, Census Tract 4408, Cook County, Illinois",41.90871369,3.778558875,94.90333919,12.64367816,48.94736842,8.421052632,9.861111111,
1212,1.70E+11,1500000US170314409001,"Block Group 1, Census Tract 4409, Cook County, Illinois",8.018867925,0.106382979,98.29787234,33.77110694,39.09348442,19.54674221,12.07658321,Chatham
1213,1.70E+11,1500000US170314409002,"Block Group 2, Census Tract 4409, Cook County, Illinois",48.23529412,0,100,14.18918919,53.1496063,0,30.54003724,
1214,1.70E+11,1500000US170314409003,"Block Group 3, Census Tract 4409, Cook County, Illinois",18.51851852,0,98.46938776,24.52830189,36.78571429,33.57142857,2.788844622,
1215,1.70E+11,1500000US170314503001,"Block Group 1, Census Tract 4503, Cook County, Illinois",0,0,100,5.263157895,18.05555556,18.25396825,15.35087719,
1216,1.70E+11,1500000US170314503002,"Block Group 2, Census Tract 4503, Cook County, Illinois",28.97727273,1.966292135,89.74719101,15.77060932,20.42553191,21.27659574,17.12328767,
1217,1.70E+11,1500000US170314503003,"Block Group 3, Census Tract 4503, Cook County, Illinois",7.117437722,0,100,27.6867031,30.73047859,17.63224181,13.00904977,
1218,1.70E+11,1500000US170314503004,"Block Group 4, Census Tract 4503, Cook County, Illinois",14.13043478,7.159353349,82.90993072,7.368421053,14.77272727,10.98484848,4.232804233,
1219,1.70E+11,1500000US170314601001,"Block Group 1, Census Tract 4601, Cook County, Illinois",29.71698113,13.7235116,78.70837538,32.87878788,30.69977427,13.09255079,15.57632399,
1220,1.70E+11,1500000US170314601002,"Block Group 2, Census Tract 4601, Cook County, Illinois",12.21719457,21.76656151,71.60883281,18.13333333,27.68729642,8.469055375,14.12103746,South Chicago
1221,1.70E+11,1500000US170314601003,"Block Group 3, Census Tract 4601, Cook County, Illinois",0,1.630434783,98.36956522,31.05802048,17.32673267,0,8.227848101,South Chicago
1222,1.70E+11,1500000US170314601004,"Block Group 4, Census Tract 4601, Cook County, Illinois",32.41758242,2.235179786,92.71137026,31.13636364,32.34323432,3.96039604,14.22845691,South Chicago
1223,1.70E+11,1500000US170314602001,"Block Group 1, Census Tract 4602, Cook County, Illinois",35.43307087,52.88035451,26.73559823,38.91402715,59.62962963,0,32.68817204,South Chicago
1224,1.70E+11,1500000US170314602002,"Block Group 2, Census Tract 4602, Cook County, Illinois",23.01587302,50.08375209,44.5561139,19.18767507,42.11438475,12.13171577,20.95416277,South Chicago
1225,1.70E+11,1500000US170314603011,"Block Group 1, Census Tract 4603.01, Cook County, Illinois",13.49693252,21.76696543,74.19974392,4.086021505,23.0941704,13.0044843,12.60923845,South Chicago
1226,1.70E+11,1500000US170314603012,"Block Group 2, Census Tract 4603.01, Cook County, Illinois",50.69767442,29.56609485,66.3975782,26.34730539,46.0704607,9.485094851,33.87096774,South Chicago
1227,1.70E+11,1500000US170314603013,"Block Group 3, Census Tract 4603.01, Cook County, Illinois",48.74371859,25.90194265,68.73265495,26.30434783,41.8879056,7.374631268,37.84461153,South Chicago
1228,1.70E+11,1500000US170314603021,"Block Group 1, Census Tract 4603.02, Cook County, Illinois",33.93939394,1.075268817,98.92473118,37.08206687,58.45410628,0,12.31884058,
1229,1.70E+11,1500000US170314603022,"Block Group 2, Census Tract 4603.02, Cook County, Illinois",19.51219512,28.18897638,55.59055118,45.02487562,30.31674208,8.14479638,19.47194719,South Chicago
1230,1.70E+11,1500000US170314603023,"Block Group 3, Census Tract 4603.02, Cook County, Illinois",26.24113475,23.92909897,71.7872969,13.64985163,38.48797251,17.5257732,14.92248062,South Chicago
1231,1.70E+11,1500000US170314603024,"Block Group 4, Census Tract 4603.02, Cook County, Illinois",22.56944444,0.662251656,97.49816041,32.98969072,34.61538462,3.58974359,22.9254571,South Chicago
1232,1.70E+11,1500000US170314604001,"Block Group 1, Census Tract 4604, Cook County, Illinois",11.41552511,0,100,38.52327448,23.23759791,9.921671018,6.695156695,
1233,1.70E+11,1500000US170314604002,"Block Group 2, Census Tract 4604, Cook County, Illinois",31.39534884,1.375515818,95.87345254,12.64044944,28.93890675,21.86495177,1.358234295,South Chicago
1234,1.70E+11,1500000US170314604003,"Block Group 3, Census Tract 4604, Cook County, Illinois",30.68181818,0,100,33.06451613,47.38955823,11.64658635,12.72727273,South Chicago
1235,1.70E+11,1500000US170314604004,"Block Group 4, Census Tract 4604, Cook County, Illinois",13.60544218,2.23880597,97.76119403,28.11501597,28.44444444,25.77777778,8.24742268,South Chicago
1236,1.70E+11,1500000US170314605001,"Block Group 1, Census Tract 4605, Cook County, Illinois",0,0,100,11.63522013,14.59074733,0,0,
1237,1.70E+11,1500000US170314605002,"Block Group 2, Census Tract 4605, Cook County, Illinois",0,6.701030928,89.69072165,26.31578947,12.24489796,7.142857143,0,South Chicago
1238,1.70E+11,1500000US170314605003,"Block Group 3, Census Tract 4605, Cook County, Illinois",0,0,100,8.401084011,6.213017751,6.804733728,6.433566434,
1239,1.70E+11,1500000US170314605004,"Block Group 4, Census Tract 4605, Cook County, Illinois",22.11055276,0,100,16.21052632,41.20603015,14.32160804,9.386281588,
1240,1.70E+11,1500000US170314605005,"Block Group 5, Census Tract 4605, Cook County, Illinois",0,0,100,0,10.29411765,28.67647059,4.842931937,
1241,1.70E+11,1500000US170314605006,"Block Group 6, Census Tract 4605, Cook County, Illinois",0,1.123595506,98.87640449,6.628787879,8.519269777,35.69979716,5.875952122,
1242,1.70E+11,1500000US170314605007,"Block Group 7, Census Tract 4605, Cook County, Illinois",0,0,100,18.72659176,26.7281106,15.43778802,15.59485531,
1243,1.70E+11,1500000US170314606001,"Block Group 1, Census Tract 4606, Cook County, Illinois",17.08185053,26.41666667,73,18.44863732,27.50642674,1.542416452,18.19291819,
1244,1.70E+11,1500000US170314607001,"Block Group 1, Census Tract 4607, Cook County, Illinois",54.59459459,9.44,78,10.08230453,75.74370709,0,25.46296296,South Chicago
1245,1.70E+11,1500000US170314607002,"Block Group 2, Census Tract 4607, Cook County, Illinois",10.37735849,71.31147541,10.24590164,36.03896104,41.62436548,10.15228426,69.18918919,South Chicago
1246,1.70E+11,1500000US170314607003,"Block Group 3, Census Tract 4607, Cook County, Illinois",15.26315789,38.55421687,52.90251917,40.36885246,24.05498282,14.08934708,25,South Chicago
1247,1.70E+11,1500000US170314610001,"Block Group 1, Census Tract 4610, Cook County, Illinois",2.083333333,23.60248447,62.3447205,25.56935818,68.42837274,3.47705146,28.55670103,
1248,1.70E+11,1500000US170314701001,"Block Group 1, Census Tract 4701, Cook County, Illinois",0,0,100,25.29313233,38.56502242,17.93721973,9.068923821,
1249,1.70E+11,1500000US170314701002,"Block Group 2, Census Tract 4701, Cook County, Illinois",19.13580247,5.785123967,91.14521842,31.57894737,54.29864253,4.977375566,22.73361227,
1250,1.70E+11,1500000US170314801001,"Block Group 1, Census Tract 4801, Cook County, Illinois",19.64285714,0.927643785,97.77365492,0,29.32790224,30.14256619,3.06372549,
1251,1.70E+11,1500000US170314801002,"Block Group 2, Census Tract 4801, Cook County, Illinois",0,0,99.08842297,3.138075314,23.32613391,24.83801296,9.143518519,
1252,1.70E+11,1500000US170314802001,"Block Group 1, Census Tract 4802, Cook County, Illinois",22.22222222,1.564945227,95.61815336,22.87104623,25.55205047,6.309148265,7.027027027,
1253,1.70E+11,1500000US170314802002,"Block Group 2, Census Tract 4802, Cook County, Illinois",3.875968992,0,86.98224852,18.56540084,9.844559585,10.88082902,12.73712737,
1254,1.70E+11,1500000US170314803001,"Block Group 1, Census Tract 4803, Cook County, Illinois",3.289473684,1.289398281,98.71060172,11.18721461,25.96401028,25.44987147,2.613240418,
1255,1.70E+11,1500000US170314803002,"Block Group 2, Census Tract 4803, Cook County, Illinois",13.63636364,2.189781022,95.37712895,9.782608696,43.97590361,6.626506024,5.128205128,
1256,1.70E+11,1500000US170314804001,"Block Group 1, Census Tract 4804, Cook County, Illinois",0,0,100,13.25,19.02017291,26.22478386,0,Calumet Heights
1257,1.70E+11,1500000US170314804002,"Block Group 2, Census Tract 4804, Cook County, Illinois",17.04545455,1.371308017,96.62447257,11.66253102,16.85393258,14.60674157,6.35155096,Calumet Heights
1258,1.70E+11,1500000US170314804003,"Block Group 3, Census Tract 4804, Cook County, Illinois",17.2,0,100,31.5301391,19.41309255,20.76749436,11.17533719,
1259,1.70E+11,1500000US170314804004,"Block Group 4, Census Tract 4804, Cook County, Illinois",14.13043478,13.44537815,86.55462185,11.94968553,18.92857143,19.64285714,6.302521008,Calumet Heights
1260,1.70E+11,1500000US170314804005,"Block Group 5, Census Tract 4804, Cook County, Illinois",0,0,100,21.21212121,0,31.41025641,16.43835616,Calumet Heights
1261,1.70E+11,1500000US170314804006,"Block Group 6, Census Tract 4804, Cook County, Illinois",0,1.886792453,98.11320755,0,19.7761194,38.05970149,11.47058824,Calumet Heights
1262,1.70E+11,1500000US170314804007,"Block Group 7, Census Tract 4804, Cook County, Illinois",0,0,100,0,12.8440367,10.39755352,4.051565378,Calumet Heights
1263,1.70E+11,1500000US170314805001,"Block Group 1, Census Tract 4805, Cook County, Illinois",7.112970711,2.848101266,97.15189873,5.023923445,27.20403023,26.70025189,9.353507565,Calumet Heights
1264,1.70E+11,1500000US170314805002,"Block Group 2, Census Tract 4805, Cook County, Illinois",14.90384615,25.11111111,72.77777778,24.57831325,55.2715655,15.01597444,17.13395639,
1265,1.70E+11,1500000US170314805003,"Block Group 3, Census Tract 4805, Cook County, Illinois",42.15686275,9.532538955,87.80934922,13.59832636,40.92009685,18.1598063,13.51351351,
1266,1.70E+11,1500000US170314903001,"Block Group 1, Census Tract 4903, Cook County, Illinois",12.27436823,1.625386997,96.98142415,7.983193277,19.6347032,16.43835616,6.366047745,
1267,1.70E+11,1500000US170314903002,"Block Group 2, Census Tract 4903, Cook County, Illinois",8.88030888,5.04950495,91.98019802,14.08730159,30.94688222,16.39722864,8.583106267,
1268,1.70E+11,1500000US170314904001,"Block Group 1, Census Tract 4904, Cook County, Illinois",0,0,100,24.56521739,17.86743516,19.59654179,4.595588235,
1269,1.70E+11,1500000US170314905001,"Block Group 1, Census Tract 4905, Cook County, Illinois",2.666666667,5.362462761,88.48063555,9.536784741,21.68674699,18.37349398,13.07189542,
1270,1.70E+11,1500000US170314905002,"Block Group 2, Census Tract 4905, Cook County, Illinois",21.50537634,0.580270793,97.67891683,17.89473684,24.1025641,31.02564103,7.374631268,Roseland
1271,1.70E+11,1500000US170314906001,"Block Group 1, Census Tract 4906, Cook County, Illinois",20.44817927,7.103825137,90.43715847,9.286898839,24.13162706,14.07678245,16.35220126,Roseland
1272,1.70E+11,1500000US170314907001,"Block Group 1, Census Tract 4907, Cook County, Illinois",35.60606061,0,100,19.19504644,25.28735632,18.3908046,9.701492537,Roseland
1273,1.70E+11,1500000US170314907002,"Block Group 2, Census Tract 4907, Cook County, Illinois",4.166666667,0,100,17.04035874,22.16216216,23.24324324,9.188034188,Roseland
1274,1.70E+11,1500000US170314907003,"Block Group 3, Census Tract 4907, Cook County, Illinois",13.04347826,0,100,15.06129597,30.92783505,14.84536082,17.31898239,Roseland
1275,1.70E+11,1500000US170314908001,"Block Group 1, Census Tract 4908, Cook County, Illinois",7.317073171,4.294478528,95.70552147,7.1197411,13.58885017,18.46689895,4.554865424,
1276,1.70E+11,1500000US170314908002,"Block Group 2, Census Tract 4908, Cook County, Illinois",23.56687898,0,95.37313433,8.407079646,20.28985507,24.63768116,15.86901763,Roseland
1277,1.70E+11,1500000US170314908003,"Block Group 3, Census Tract 4908, Cook County, Illinois",26.20689655,4.265402844,93.68088468,13.63636364,34.81781377,25.50607287,8.846153846,Roseland
1278,1.70E+11,1500000US170314908004,"Block Group 4, Census Tract 4908, Cook County, Illinois",14.63414634,0,100,12.79317697,26.89486553,12.22493888,7.885714286,Roseland
1279,1.70E+11,1500000US170314908005,"Block Group 5, Census Tract 4908, Cook County, Illinois",16.20111732,0,97.48677249,16.57458564,47.35099338,0,11.80124224,Roseland
1280,1.70E+11,1500000US170314909011,"Block Group 1, Census Tract 4909.01, Cook County, Illinois",13.20132013,0,100,32.83018868,34.082397,11.04868914,18.80165289,
1281,1.70E+11,1500000US170314909012,"Block Group 2, Census Tract 4909.01, Cook County, Illinois",15.29850746,0.190114068,98.95437262,15.04950495,34.73193473,10.72261072,16.72955975,Roseland
1282,1.70E+11,1500000US170314909013,"Block Group 3, Census Tract 4909.01, Cook County, Illinois",4.62962963,0,100,16.31355932,39.49367089,5.316455696,22.0952381,Roseland
1283,1.70E+11,1500000US170314909021,"Block Group 1, Census Tract 4909.02, Cook County, Illinois",0,0,97.11442786,10.25,8.077994429,12.81337047,1.929824561,
1284,1.70E+11,1500000US170314909022,"Block Group 2, Census Tract 4909.02, Cook County, Illinois",27.04626335,0,98.45117845,16.14639397,53.14505777,11.03979461,23.96351575,Roseland
1285,1.70E+11,1500000US170314909023,"Block Group 3, Census Tract 4909.02, Cook County, Illinois",7.450980392,0.66603235,97.62131304,20.4007286,26.77345538,9.38215103,9.871244635,Roseland
1286,1.70E+11,1500000US170314909024,"Block Group 4, Census Tract 4909.02, Cook County, Illinois",0,0,100,15.41218638,16.10169492,41.94915254,6.23655914,
1287,1.70E+11,1500000US170314910001,"Block Group 1, Census Tract 4910, Cook County, Illinois",0,0,100,59.7826087,13.51351351,0,13.04347826,Roseland
1288,1.70E+11,1500000US170314910002,"Block Group 2, Census Tract 4910, Cook County, Illinois",50.63291139,0,100,25.99469496,69.17562724,8.602150538,31.96721311,Roseland
1289,1.70E+11,1500000US170314910003,"Block Group 3, Census Tract 4910, Cook County, Illinois",14.75409836,0,74.45482866,34.95145631,22.3880597,0,32.37179487,Roseland
1290,1.70E+11,1500000US170314910004,"Block Group 4, Census Tract 4910, Cook County, Illinois",17.08860759,1.906412478,97.31369151,36.89320388,32.82051282,26.66666667,9.193245779,Roseland
1291,1.70E+11,1500000US170314910005,"Block Group 5, Census Tract 4910, Cook County, Illinois",65.26315789,0,96.35036496,48.90625,69.41896024,0,29.48453608,Roseland
1292,1.70E+11,1500000US170314911001,"Block Group 1, Census Tract 4911, Cook County, Illinois",32.53012048,0,100,22.75132275,49.31506849,0,30.22508039,
1293,1.70E+11,1500000US170314911002,"Block Group 2, Census Tract 4911, Cook County, Illinois",28.08219178,2.941176471,97.05882353,13.3126935,54.28571429,14.28571429,10.24208566,Roseland
1294,1.70E+11,1500000US170314911003,"Block Group 3, Census Tract 4911, Cook County, Illinois",0,5.154639175,90.03436426,15.68627451,28.29457364,25.96899225,0,Roseland
1295,1.70E+11,1500000US170314911004,"Block Group 4, Census Tract 4911, Cook County, Illinois",0,6.046195652,90.01358696,14.62829736,25.84269663,25.84269663,18.00165153,
1296,1.70E+11,1500000US170314911005,"Block Group 5, Census Tract 4911, Cook County, Illinois",43.58974359,0,100,13.21695761,27.01149425,21.83908046,19.37765205,
1297,1.70E+11,1500000US170314912001,"Block Group 1, Census Tract 4912, Cook County, Illinois",58.21917808,15.99462366,84.00537634,15.13944223,48.82629108,15.02347418,8.918918919,
1298,1.70E+11,1500000US170314912002,"Block Group 2, Census Tract 4912, Cook County, Illinois",0,1.848739496,87.22689076,25.58139535,11.16071429,27.23214286,7.984031936,
1299,1.70E+11,1500000US170314912003,"Block Group 3, Census Tract 4912, Cook County, Illinois",0,2.027027027,87.66891892,17.11026616,19.72477064,17.43119266,5.684210526,
1300,1.70E+11,1500000US170314913001,"Block Group 1, Census Tract 4913, Cook County, Illinois",22.44897959,0,100,41.89189189,33.72093023,17.44186047,8.928571429,Roseland
1301,1.70E+11,1500000US170314913002,"Block Group 2, Census Tract 4913, Cook County, Illinois",19.85294118,0.452488688,98.19004525,34.90909091,44.13407821,22.34636872,31.23644252,
1302,1.70E+11,1500000US170314913003,"Block Group 3, Census Tract 4913, Cook County, Illinois",30.55555556,0,95.46218487,36.8159204,10.23622047,5.511811024,29.12912913,
1303,1.70E+11,1500000US170314913004,"Block Group 4, Census Tract 4913, Cook County, Illinois",31.63265306,0,100,32.16080402,37.03703704,4.444444444,15.78947368,Roseland
1304,1.70E+11,1500000US170314914001,"Block Group 1, Census Tract 4914, Cook County, Illinois",59.8540146,1.469559132,98.53044087,32.98611111,63.98963731,0,32.04334365,
1305,1.70E+11,1500000US170314914002,"Block Group 2, Census Tract 4914, Cook County, Illinois",27.32240437,4.795486601,91.39633286,20.41420118,46.09665428,8.178438662,23.45132743,
1306,1.70E+11,1500000US170314914003,"Block Group 3, Census Tract 4914, Cook County, Illinois",2.553191489,2.003338898,95.9933222,19.3220339,18.27731092,19.32773109,5.263157895,
1307,1.70E+11,1500000US170315001001,"Block Group 1, Census Tract 5001, Cook County, Illinois",3.381642512,1.005747126,98.99425287,0,11.58536585,30.79268293,7.039337474,
1308,1.70E+11,1500000US170315001002,"Block Group 2, Census Tract 5001, Cook County, Illinois",0,0,100,0,29.7188755,5.62248996,16.73469388,
1309,1.70E+11,1500000US170315001003,"Block Group 3, Census Tract 5001, Cook County, Illinois",9,9.4,90.6,0,18.50220264,19.82378855,2.777777778,
1310,1.70E+11,1500000US170315001004,"Block Group 4, Census Tract 5001, Cook County, Illinois",7.567567568,0.971599402,99.0284006,9.056122449,28.05049088,8.695652174,5.622119816,
1311,1.70E+11,1500000US170315002001,"Block Group 1, Census Tract 5002, Cook County, Illinois",33.33333333,0,95.03676471,6.946454414,48.36702955,9.953343701,13.33333333,
1312,1.70E+11,1500000US170315002002,"Block Group 2, Census Tract 5002, Cook County, Illinois",8.823529412,9.493670886,84.59915612,37,11.64021164,5.82010582,14.43661972,
1313,1.70E+11,1500000US170315003001,"Block Group 1, Census Tract 5003, Cook County, Illinois",19.62025316,52.10884354,37.82312925,22.39130435,32.77310924,5.042016807,18.71345029,
1314,1.70E+11,1500000US170315003002,"Block Group 2, Census Tract 5003, Cook County, Illinois",26.81564246,60.37079954,31.63383546,16.94915254,29.25170068,17.23356009,7.865168539,
1315,1.70E+11,1500000US170315101001,"Block Group 1, Census Tract 5101, Cook County, Illinois",22.04472843,83.63509749,8.635097493,6.060606061,30.64516129,7.373271889,40.40511727,
